vehicle_type,sex_of_driver,age_of_driver,age_band_of_driver,engine_capacity_(cc),age_of_vehicle,accident_severity,number_of_vehicles,number_of_casualties,day_of_week,road_type,speed_limit,urban_or_rural_area,sex_of_casualty
9,2,23,5,1124,15,2,5,2,2,6,60,2,2
19,1,51,8,2496,16,2,5,2,2,6,60,2,2
9,1,53,8,1596,15,3,1,1,1,6,60,2,1
9,2,48,8,2996,9,3,2,1,4,1,40,2,2
5,1,71,10,600,12,3,2,1,6,6,60,2,1
9,2,50,8,1397,16,3,3,3,7,2,60,2,2
9,2,50,8,1397,16,3,3,3,7,2,60,2,2
9,2,64,9,1388,5,3,3,3,7,2,60,2,1
9,2,43,7,1796,12,3,2,2,3,6,60,2,2
9,1,27,6,1951,10,3,1,1,4,6,20,2,1
9,2,72,10,1364,8,3,3,1,2,6,60,2,2
9,2,77,11,1896,17,3,2,3,7,6,30,2,2
9,2,46,8,1198,8,3,2,3,7,6,30,2,2
9,2,46,8,1198,8,3,2,3,7,6,30,2,2
9,2,18,4,1761,15,3,1,1,1,6,30,2,2
9,2,43,7,1896,11,2,1,1,1,6,60,2,2
9,2,24,5,1997,11,2,2,2,4,6,60,2,2
9,2,33,6,1598,9,3,1,1,5,6,60,2,2
9,1,50,8,1364,1,2,2,2,4,6,60,2,1
9,1,68,10,1870,8,3,2,1,7,6,60,2,1
19,3,46,8,2488,7,3,1,1,3,6,30,2,2
9,2,26,6,1390,1,3,1,1,6,6,30,2,2
9,2,55,8,1999,13,3,3,1,6,6,60,2,2
9,1,34,6,1598,10,3,3,2,3,6,60,2,2
9,1,34,6,1598,10,3,3,2,3,6,60,2,2
9,1,56,9,1796,8,3,1,1,7,2,30,1,2
9,2,65,9,1798,4,3,1,1,3,2,30,1,2
9,1,36,7,1910,8,3,2,1,3,6,30,1,1
9,2,32,6,1896,11,3,3,1,6,6,30,1,2
9,1,36,7,1339,12,3,1,1,7,6,30,1,1
9,2,75,10,1248,4,2,1,1,4,6,30,1,2
9,1,46,8,1956,1,3,2,3,4,6,30,1,1
9,1,24,5,1299,13,3,1,3,7,6,60,2,1
9,1,24,5,1299,13,3,1,3,7,6,60,2,2
9,1,24,5,1299,13,3,1,3,7,6,60,2,2
5,1,64,9,998,6,3,1,1,7,6,60,2,1
9,1,68,10,1997,13,2,1,1,2,6,30,1,1
3,1,26,6,125,2,3,3,1,7,6,60,2,1
5,1,60,9,1360,19,2,2,1,3,6,60,2,1
9,1,34,6,1582,5,2,2,2,2,1,30,1,1
3,1,20,4,124,27,2,2,2,2,1,30,1,1
9,1,60,9,1896,9,3,1,1,1,6,30,2,1
9,1,22,5,1196,20,3,1,1,7,6,30,1,2
9,2,67,10,1390,6,3,2,1,2,6,30,1,2
4,2,19,4,385,14,3,2,1,4,6,30,1,2
9,2,40,7,1968,7,3,2,1,5,6,30,1,2
3,1,17,4,124,10,3,2,1,7,6,30,1,1
9,2,52,8,1199,15,3,2,1,2,1,30,1,2
9,1,21,5,1527,19,3,2,1,6,6,30,1,1
9,2,23,5,1461,10,3,1,1,4,6,30,2,2
9,2,66,10,1240,9,3,2,2,3,3,30,1,2
9,1,76,11,1997,15,3,2,2,3,3,30,1,2
9,1,54,8,1198,8,3,1,1,3,6,30,1,2
9,1,31,6,1595,15,2,1,1,6,6,30,1,1
9,2,19,4,1298,15,3,1,1,3,6,60,2,2
5,1,53,8,996,18,2,2,1,4,6,40,1,1
9,2,27,6,2143,4,3,3,2,6,6,30,2,2
9,2,27,6,2143,4,3,3,2,6,6,30,2,2
9,2,45,7,1242,3,3,2,1,4,6,30,2,2
19,1,31,6,2151,13,3,2,1,6,6,60,2,1
9,1,17,4,1360,13,3,1,1,1,6,30,2,1
9,1,26,6,1796,9,2,1,1,1,6,30,2,1
9,1,70,10,1587,17,2,2,2,5,6,60,2,1
9,1,70,10,1587,17,2,2,2,5,6,60,2,2
97,1,48,8,1470,18,2,3,1,4,6,30,2,1
9,2,18,4,1349,6,3,1,1,1,6,60,2,2
9,2,68,10,995,11,3,3,2,5,6,40,2,2
9,2,68,10,995,11,3,3,2,5,6,40,2,2
9,2,39,7,1360,13,3,2,1,6,6,60,2,2
9,2,53,8,1242,15,3,2,1,4,6,60,2,2
9,2,21,5,1360,8,3,2,2,4,6,40,2,2
9,2,21,5,1360,8,3,2,2,4,6,40,2,2
9,1,24,5,2494,7,3,1,1,4,6,30,2,1
3,1,22,5,125,1,2,2,1,5,1,30,2,1
9,2,32,6,1229,10,3,2,2,7,6,60,2,2
9,2,32,6,1229,10,3,2,2,7,6,60,2,1
9,2,45,7,1360,8,3,2,1,1,6,50,2,2
9,2,28,6,1596,14,3,2,2,7,3,70,2,2
9,2,28,6,1596,14,3,2,2,7,3,70,2,1
9,1,30,6,1896,12,3,2,1,4,6,60,2,1
9,1,18,4,1390,9,3,2,1,6,6,60,2,1
9,1,20,4,1348,14,3,2,4,5,6,60,2,1
9,1,20,4,1348,14,3,2,4,5,6,60,2,1
9,2,45,7,1598,10,3,2,4,5,6,60,2,2
9,2,45,7,1598,10,3,2,4,5,6,60,2,1
9,1,29,6,1999,9,3,2,1,3,6,30,2,1
19,1,40,7,1248,1,3,2,1,3,3,70,2,1
9,2,36,7,1598,8,3,2,2,5,6,60,2,2
9,2,36,7,1598,8,3,2,2,5,6,60,2,1
9,1,40,7,1198,12,3,3,1,4,3,70,2,2
9,2,20,4,1229,8,3,2,1,3,6,60,2,2
19,1,37,7,1461,5,2,1,1,7,6,60,2,1
9,1,25,5,1396,12,3,1,1,7,3,70,2,1
5,1,35,6,998,11,3,2,1,5,1,60,2,1
9,1,30,6,1896,13,3,2,5,5,6,60,2,1
9,1,30,6,1896,13,3,2,5,5,6,60,2,2
9,1,30,6,1896,13,3,2,5,5,6,60,2,1
9,1,30,6,1896,13,3,2,5,5,6,60,2,1
9,1,30,6,1896,13,3,2,5,5,6,60,2,2
9,2,24,5,998,7,3,2,1,3,6,60,2,2
3,1,23,5,125,7,3,1,2,4,6,30,2,1
3,1,23,5,125,7,3,1,2,4,6,30,2,1
9,2,19,4,1198,3,2,2,7,6,6,60,2,2
9,2,19,4,1198,3,2,2,7,6,6,60,2,1
9,2,19,4,1198,3,2,2,7,6,6,60,2,1
9,2,19,4,1198,3,2,2,7,6,6,60,2,1
9,2,19,4,1198,3,2,2,7,6,6,60,2,1
19,1,42,7,2953,10,2,2,7,6,6,60,2,1
19,1,42,7,2953,10,2,2,7,6,6,60,2,1
9,1,18,4,1198,9,3,2,1,6,3,70,2,1
9,1,22,5,1360,17,3,2,2,4,6,40,1,1
9,1,22,5,1360,17,3,2,2,4,6,40,1,1
3,1,21,5,124,16,3,2,2,2,1,60,2,1
5,1,69,10,839,7,3,2,2,2,1,60,2,1
9,1,32,6,2616,11,3,2,2,4,1,70,2,1
9,1,32,6,2616,11,3,2,2,4,1,70,2,1
9,1,22,5,1598,5,3,3,3,6,6,60,2,1
9,1,22,5,1598,5,3,3,3,6,6,60,2,2
19,1,52,8,1996,2,3,3,3,6,6,60,2,1
9,1,27,6,1896,13,3,2,1,5,1,60,2,1
9,2,66,10,1870,12,3,2,1,2,6,40,1,2
9,2,28,6,1582,8,3,6,4,2,6,40,1,2
19,1,52,8,1905,15,3,6,4,2,6,40,1,1
19,1,26,6,2402,13,3,2,1,2,6,60,2,2
9,1,51,8,1598,4,3,2,2,3,3,30,2,1
9,2,28,6,1997,11,3,2,2,3,3,30,2,2
9,2,49,8,1598,9,3,2,1,4,6,60,2,2
3,2,21,5,124,12,3,2,2,6,6,60,2,2
9,2,52,8,1596,10,3,2,2,6,6,60,2,2
9,1,21,5,1388,17,2,3,2,6,6,30,2,1
9,1,78,11,998,7,3,2,3,7,3,70,2,1
9,2,52,8,1200,1,3,2,3,7,3,70,2,2
9,2,52,8,1200,1,3,2,3,7,3,70,2,2
9,1,65,9,1598,3,3,1,1,6,2,30,1,2
9,1,30,6,1598,10,3,2,1,7,6,60,1,1
11,1,50,8,7300,9,3,1,1,3,6,30,1,1
9,2,26,6,1248,6,3,2,3,1,1,40,1,1
9,2,26,6,1248,6,3,2,3,1,1,40,1,2
9,2,26,6,1248,6,3,2,3,1,1,40,1,2
9,1,27,6,1896,9,3,1,1,6,2,30,1,1
3,1,53,8,124,1,3,2,1,6,6,60,2,1
2,2,16,4,49,9,3,2,1,3,6,30,1,2
9,2,80,11,1240,11,3,1,1,4,2,30,1,2
9,2,76,11,1108,10,3,2,3,6,3,40,1,2
9,2,49,8,1781,10,3,2,3,6,3,40,1,2
9,2,49,8,1781,10,3,2,3,6,3,40,1,2
9,2,43,7,1360,16,3,2,1,4,6,30,1,2
9,1,55,8,1461,2,3,1,1,6,6,30,1,2
9,2,20,4,1242,13,3,2,1,3,6,30,1,2
9,2,72,10,1061,10,3,2,1,3,6,40,1,2
9,1,23,5,1388,11,3,2,4,6,6,30,1,1
9,1,53,8,1749,13,3,2,4,6,6,30,1,1
9,1,53,8,1749,13,3,2,4,6,6,30,1,2
9,1,53,8,1749,13,3,2,4,6,6,30,1,2
9,1,84,11,1388,13,2,2,2,3,6,30,1,1
9,1,84,11,1388,13,2,2,2,3,6,30,1,2
9,2,35,6,1149,14,3,3,4,5,6,30,1,2
9,1,32,6,1997,15,3,2,1,4,6,30,1,2
9,2,38,7,1995,12,3,1,1,6,6,30,1,1
9,2,20,4,1390,3,2,2,1,7,6,30,1,2
9,2,23,5,1422,5,3,2,1,2,1,40,1,2
9,2,55,8,1398,3,3,2,1,3,6,40,1,2
5,1,51,8,553,21,3,2,2,5,3,40,1,1
8,1,42,7,1896,10,3,2,2,5,3,40,1,1
9,2,39,7,1390,15,3,1,1,5,6,60,2,2
9,1,37,7,1199,12,3,2,1,7,1,60,2,1
19,1,54,8,1998,11,3,2,2,3,6,30,2,1
9,1,54,8,2720,10,3,2,2,3,6,30,2,1
19,1,40,7,1248,3,3,2,2,2,6,60,2,1
9,1,39,7,1587,14,3,1,1,7,6,30,2,1
9,1,24,5,1360,22,3,2,1,5,6,30,2,1
3,1,24,5,124,10,3,2,2,1,6,30,2,1
9,2,48,8,1798,7,3,2,2,1,6,30,2,2
3,1,28,6,124,12,3,1,1,6,6,30,2,1
9,2,56,9,2987,6,3,2,1,2,6,30,2,2
5,1,29,6,600,15,2,2,1,4,6,30,2,1
3,2,47,8,124,17,3,2,1,1,2,30,2,2
9,2,19,4,973,12,3,2,1,2,6,60,2,2
9,2,43,7,1397,6,3,3,1,2,6,60,2,2
9,1,23,5,1398,12,3,2,5,5,6,60,2,1
9,1,23,5,1398,12,3,2,5,5,6,60,2,2
11,1,51,8,4250,15,3,2,5,5,6,60,2,1
11,1,51,8,4250,15,3,2,5,5,6,60,2,2
11,1,51,8,4250,15,3,2,5,5,6,60,2,1
19,1,26,6,2143,1,3,3,2,6,6,30,2,1
9,2,22,5,1598,4,3,3,2,6,6,30,2,2
9,1,27,6,1794,14,3,1,1,1,1,30,2,1
9,1,27,6,2300,16,3,2,1,4,6,30,2,1
19,1,46,8,2460,8,2,1,1,1,6,30,2,1
9,2,51,8,1493,20,3,2,3,7,6,30,2,2
9,2,51,8,1493,20,3,2,3,7,6,30,2,2
9,2,51,8,1493,20,3,2,3,7,6,30,2,2
5,1,34,6,1050,10,2,2,1,7,6,60,2,1
19,1,26,6,2143,4,3,2,2,6,6,60,2,1
9,1,44,7,1948,12,3,2,1,5,3,70,2,1
9,2,19,4,1248,6,3,1,4,5,6,60,2,2
9,2,19,4,1248,6,3,1,4,5,6,60,2,2
9,2,19,4,1248,6,3,1,4,5,6,60,2,1
9,2,19,4,1248,6,3,1,4,5,6,60,2,1
9,2,25,5,1999,7,3,1,1,1,3,70,2,2
9,2,24,5,1560,8,3,1,1,3,6,30,2,1
9,2,44,7,1686,2,3,2,1,2,6,30,2,2
9,2,41,7,2993,12,2,1,1,4,3,70,2,2
4,1,19,4,399,20,3,2,1,1,6,60,2,1
9,2,19,4,998,6,3,2,1,5,6,30,2,2
9,1,33,6,1794,12,2,6,1,5,3,70,2,1
9,1,22,5,1753,10,1,1,1,4,3,70,2,1
9,1,25,5,1388,12,3,1,1,6,3,70,2,1
9,2,42,7,1910,8,3,1,2,2,3,70,2,2
9,2,42,7,1910,8,3,1,2,2,3,70,2,1
9,1,26,6,1299,7,3,1,1,5,3,70,2,1
9,2,61,9,1991,6,3,1,1,6,6,30,2,2
19,1,42,7,2148,7,3,2,2,5,6,60,2,1
9,1,49,8,1390,14,3,2,1,4,6,60,2,2
9,2,49,8,1149,7,3,2,2,3,1,40,2,2
9,2,49,8,1149,7,3,2,2,3,1,40,2,1
9,2,79,11,2148,9,3,1,2,2,6,30,2,2
9,2,79,11,2148,9,3,1,2,2,6,30,2,1
9,1,18,4,1242,15,3,2,1,1,6,60,2,2
5,1,51,8,1250,1,3,2,1,4,1,30,2,1
19,1,40,7,2402,15,3,1,1,2,6,60,2,1
5,1,51,8,644,9,2,2,1,5,6,60,2,1
9,2,18,4,1598,14,2,1,2,2,6,60,2,2
9,2,18,4,1598,14,2,1,2,2,6,60,2,1
9,2,25,5,1968,2,3,1,1,1,6,30,2,2
9,1,33,6,2496,12,3,1,1,1,3,70,2,1
5,1,58,9,1170,4,3,3,3,1,6,60,2,1
9,2,64,9,1461,12,3,2,1,2,6,40,2,2
5,1,31,6,942,11,2,2,1,1,6,60,2,1
2,1,16,4,49,7,2,2,1,7,6,30,2,1
9,1,25,5,2495,25,3,2,1,7,6,40,2,1
9,1,19,4,1968,8,3,1,1,2,6,40,2,1
9,2,20,4,1399,11,3,1,1,1,3,70,2,2
9,1,39,7,1798,1,3,1,4,7,6,30,2,1
9,1,39,7,1798,1,3,1,4,7,6,30,2,2
9,1,39,7,1798,1,3,1,4,7,6,30,2,2
9,1,39,7,1798,1,3,1,4,7,6,30,2,1
9,1,30,6,1896,13,2,2,3,6,6,60,2,1
9,1,26,6,2402,4,2,2,3,6,6,60,2,1
9,1,26,6,2402,4,2,2,3,6,6,60,2,1
9,1,46,8,1956,3,3,1,1,7,3,70,2,1
9,2,52,8,1398,4,3,2,2,3,3,70,2,2
9,2,48,8,1587,9,3,2,2,3,3,70,2,2
21,2,31,6,12900,8,3,2,1,5,3,50,2,2
9,2,24,5,1299,11,2,7,5,6,3,70,2,1
9,2,24,5,1299,11,2,7,5,6,3,70,2,2
9,2,24,5,1299,11,2,7,5,6,3,70,2,2
9,1,53,8,1560,1,2,7,5,6,3,70,2,1
9,1,23,5,1850,16,3,1,3,6,6,60,2,1
9,1,23,5,1850,16,3,1,3,6,6,60,2,1
9,1,23,5,1850,16,3,1,3,6,6,60,2,1
9,1,24,5,1396,4,3,2,2,1,3,50,2,1
9,1,27,6,1896,13,3,2,2,1,3,50,2,1
5,1,29,6,645,16,2,3,1,6,3,70,2,1
9,2,25,5,1242,8,3,1,1,2,3,70,2,2
3,1,43,7,124,1,3,1,1,2,3,70,2,1
9,2,22,5,1360,15,3,1,2,7,6,60,2,2
9,2,22,5,1360,15,3,1,2,7,6,60,2,2
9,2,34,6,2987,6,3,2,1,6,3,70,2,2
9,1,42,7,1596,6,3,3,1,1,6,30,2,1
9,1,26,6,1999,9,3,1,1,3,3,70,2,1
9,2,34,6,1149,8,3,2,2,6,6,60,2,1
9,2,34,6,1149,8,3,2,2,6,6,60,2,1
9,2,42,7,1997,7,3,2,2,7,6,40,2,2
9,2,41,7,1591,2,3,2,2,7,6,40,2,2
9,1,68,10,1598,2,3,2,1,2,6,40,2,2
9,1,17,4,1124,12,3,3,2,7,6,60,2,1
9,1,47,8,1896,13,3,2,1,1,9,60,2,1
9,1,19,4,1198,13,3,2,4,1,6,60,2,1
9,1,34,6,1998,12,3,2,4,1,6,60,2,1
9,1,34,6,1998,12,3,2,4,1,6,60,2,2
9,1,34,6,1998,12,3,2,4,1,6,60,2,1
9,2,25,5,1896,16,3,2,1,6,6,20,2,2
9,1,40,7,1686,2,2,2,2,4,6,30,2,1
9,1,34,6,998,16,2,2,2,4,6,30,2,1
11,1,62,9,8300,8,3,2,1,3,6,30,2,2
9,1,43,7,2497,3,3,1,1,5,2,30,1,1
9,1,56,9,996,1,2,1,1,7,6,30,1,2
9,2,34,6,1999,1,3,2,1,2,6,30,1,2
9,2,49,8,1398,4,3,3,2,6,6,30,1,2
19,1,47,8,2402,4,3,3,1,3,6,30,1,1
9,2,61,9,1598,8,3,2,2,5,6,30,1,2
9,2,27,6,1242,7,3,2,2,5,6,60,2,2
9,2,47,8,2184,13,3,2,2,5,6,60,2,2
9,2,23,5,1596,14,3,1,1,4,6,30,1,2
9,1,43,7,1905,21,3,1,1,3,6,30,1,1
9,2,50,8,1395,2,3,3,1,2,6,30,1,2
9,2,20,4,1229,10,3,1,1,6,6,60,2,2
9,1,24,5,998,5,3,1,1,4,6,60,2,1
4,2,21,5,398,13,2,2,1,3,6,30,2,2
9,1,30,6,1461,11,3,1,1,5,6,30,2,1
9,1,22,5,1975,12,3,1,1,1,6,60,2,1
5,1,59,9,782,8,3,2,1,7,6,30,2,1
9,2,38,7,1679,16,3,1,1,1,3,30,2,2
9,1,18,4,1368,8,3,2,3,1,6,60,2,1
9,2,39,7,2696,9,3,2,3,1,6,60,2,2
9,2,39,7,2696,9,3,2,3,1,6,60,2,2
9,1,25,5,1389,12,3,1,1,6,6,60,2,1
9,2,76,11,1198,5,3,2,1,4,6,60,2,2
19,1,63,9,2151,12,3,1,1,1,6,60,2,1
9,1,19,4,1391,15,3,3,2,7,6,30,1,1
8,1,59,9,1997,5,3,3,2,7,6,30,1,1
9,1,17,4,999,14,3,1,1,6,6,30,1,1
9,1,54,8,2088,17,2,1,1,3,6,30,1,1
3,1,62,9,124,5,2,2,1,4,6,30,1,1
9,1,21,5,1242,14,3,1,1,2,6,30,1,2
9,2,64,9,1560,4,3,1,1,4,6,30,2,2
9,1,20,4,1296,20,1,3,3,7,6,60,2,1
9,2,31,6,1422,7,1,3,3,7,6,60,2,2
9,1,27,6,1229,10,3,2,2,5,6,60,2,1
9,1,27,6,1229,10,3,2,2,5,6,60,2,2
9,1,42,7,1994,17,3,2,3,7,6,60,2,1
9,1,70,10,1341,15,3,2,1,6,6,30,2,2
5,1,51,8,654,9,3,2,1,6,6,30,2,1
5,1,43,7,670,3,2,1,1,2,2,30,2,1
9,1,68,10,1498,7,3,1,1,6,2,30,2,1
4,1,37,7,449,12,2,2,1,7,6,30,2,1
9,1,57,9,1560,3,3,1,1,6,2,30,2,2
9,2,89,11,1242,11,3,3,3,6,6,20,2,2
9,2,47,8,1560,1,3,3,3,6,6,20,2,2
9,2,48,8,1198,11,3,1,1,5,6,30,2,1
9,2,37,7,1598,12,3,2,1,4,6,30,1,2
19,1,62,9,1248,7,3,1,1,2,6,30,1,1
9,2,20,4,1229,10,3,2,1,7,6,30,1,2
9,2,20,4,1124,8,3,2,2,3,6,30,2,2
9,2,20,4,1124,8,3,2,2,3,6,30,2,1
9,1,40,7,1360,15,3,1,1,3,6,30,2,1
5,1,51,8,599,15,3,2,1,4,6,30,2,1
9,2,33,6,1598,10,3,2,3,2,6,30,2,2
9,2,33,6,1598,10,3,2,3,2,6,30,2,1
9,2,33,6,1598,10,3,2,3,2,6,30,2,2
9,2,26,6,1242,4,3,2,1,1,6,30,2,2
9,2,38,7,1984,2,3,2,3,5,6,30,2,1
9,2,38,7,1984,2,3,2,3,5,6,30,2,2
9,2,58,9,1242,2,3,2,3,5,6,30,2,2
9,1,19,4,1149,13,3,1,1,2,6,60,2,1
9,1,24,5,1299,11,3,1,1,7,3,70,1,1
9,1,44,7,1248,7,3,6,2,2,3,70,2,1
19,1,35,6,1753,12,3,6,2,2,3,70,2,1
9,2,56,9,1896,13,3,1,1,5,2,30,1,2
9,2,35,6,1956,1,3,3,1,5,3,70,2,2
9,2,46,8,1686,2,3,2,1,2,6,60,2,2
9,2,70,10,1461,7,3,2,1,6,6,30,2,2
5,1,34,6,645,14,3,2,1,5,6,60,2,1
3,1,21,5,124,4,2,2,1,5,6,30,2,1
9,2,31,6,1587,14,3,2,1,5,6,60,2,2
9,1,56,9,1149,19,3,2,1,6,6,30,2,1
19,2,22,5,2300,14,3,1,1,1,6,60,2,2
9,2,20,4,1299,13,3,1,1,6,3,60,2,2
9,2,79,11,1275,18,2,2,1,4,6,60,2,2
9,2,65,9,1896,10,3,2,1,6,6,60,2,2
9,2,68,10,1560,8,3,1,1,5,6,60,2,2
9,2,23,5,1124,16,3,1,1,4,6,60,2,2
9,1,54,8,1968,3,3,2,1,7,6,60,2,1
2,1,41,7,49,1,3,2,1,4,6,30,2,1
9,2,28,6,1198,7,3,1,1,3,6,30,2,2
9,1,37,7,1799,8,2,2,1,3,3,70,2,1
19,1,35,6,2402,13,3,1,1,4,6,30,2,1
8,2,50,8,1968,6,3,1,1,1,6,30,2,1
9,1,25,5,1388,10,3,1,1,6,6,30,2,1
9,1,25,5,1997,16,3,2,1,1,6,60,2,1
9,2,70,10,3059,17,3,1,1,1,6,30,2,1
9,1,77,11,1998,12,2,2,6,3,6,30,2,1
9,1,77,11,1998,12,2,2,6,3,6,30,2,2
9,1,45,7,1397,12,2,2,6,3,6,30,2,1
9,1,45,7,1397,12,2,2,6,3,6,30,2,2
9,1,45,7,1397,12,2,2,6,3,6,30,2,2
9,1,45,7,1397,12,2,2,6,3,6,30,2,1
9,1,71,10,1598,12,3,1,1,7,6,30,2,1
9,2,52,8,1242,2,3,1,1,4,6,30,2,2
9,1,30,6,1461,9,3,2,1,1,6,60,2,2
9,2,51,8,1870,6,3,2,2,2,6,30,2,1
9,1,17,4,1299,14,3,2,3,3,6,60,2,1
9,1,17,4,1299,14,3,2,3,3,6,60,2,1
9,1,17,4,1299,14,3,2,3,3,6,60,2,1
9,1,18,4,1391,15,2,1,1,4,6,60,2,1
9,1,49,8,1995,4,3,2,3,3,6,60,2,1
9,1,53,8,2183,5,3,3,3,5,3,50,2,1
9,2,26,6,1199,1,3,1,1,2,3,30,2,2
9,1,34,6,1797,15,3,2,2,7,6,30,1,1
9,1,59,9,1349,10,3,2,2,7,6,30,1,1
9,1,65,9,1242,7,3,2,1,2,6,30,1,2
9,1,72,10,1329,4,3,2,1,1,6,30,1,2
9,2,34,6,1975,15,3,2,1,5,6,50,2,2
9,2,55,8,1968,10,2,1,1,2,1,30,1,1
9,1,29,6,1390,8,3,2,2,6,6,60,2,1
9,1,50,8,2987,4,3,2,2,6,6,60,2,1
9,2,41,7,1997,11,3,2,1,5,6,30,1,2
9,1,77,11,1461,9,3,2,2,5,3,70,2,2
9,1,77,11,1461,9,3,2,2,5,3,70,2,2
5,1,58,9,1298,10,3,3,1,4,6,60,2,1
5,1,51,8,998,10,2,2,1,4,6,40,2,1
9,1,50,8,2148,11,3,2,1,6,6,40,2,1
9,1,51,8,1398,1,3,2,3,7,3,30,2,1
9,2,61,9,1388,7,3,2,3,7,3,30,2,2
9,2,61,9,1388,7,3,2,3,7,3,30,2,2
9,2,53,8,1149,7,3,2,1,2,6,60,2,2
19,1,31,6,2198,8,3,2,1,5,6,60,2,1
9,1,34,6,1956,1,3,2,2,4,6,60,2,1
9,2,32,6,1995,17,3,2,2,4,6,60,2,2
9,2,39,7,1597,1,3,2,1,4,6,30,2,2
3,1,18,4,124,10,3,2,1,6,6,40,2,1
9,2,70,10,1248,7,3,2,1,4,6,40,2,2
9,2,27,6,1198,1,3,2,3,6,6,60,2,2
9,1,34,6,1360,14,3,2,3,6,6,60,2,1
9,1,34,6,1360,14,3,2,3,6,6,60,2,2
9,1,54,8,1389,17,3,2,1,6,6,40,2,1
5,1,48,8,998,24,2,2,1,2,6,60,2,1
9,2,84,11,1591,3,3,1,1,4,6,30,2,2
9,1,51,8,1598,3,1,2,1,1,6,30,1,1
3,1,17,4,124,8,3,2,1,7,1,30,1,1
9,2,35,6,1596,13,3,2,1,5,1,40,2,2
9,1,47,8,1589,16,3,3,2,7,6,30,1,1
9,2,35,6,1796,15,3,3,2,7,6,30,1,2
5,1,28,6,998,21,2,3,1,3,6,40,1,1
9,1,51,8,1796,8,3,2,1,5,1,30,1,1
9,2,31,6,1598,4,3,2,1,5,6,30,1,2
4,1,57,9,1340,22,2,2,2,5,1,30,1,1
4,1,57,9,1340,22,2,2,2,5,1,30,1,2
9,1,30,6,1984,9,3,3,1,7,6,30,1,1
9,2,71,10,2179,8,3,1,1,4,6,30,1,2
9,1,32,6,1781,15,3,1,1,3,6,30,1,1
19,1,30,6,2402,10,3,2,1,4,1,30,2,1
9,1,17,4,1599,11,3,2,1,6,6,30,1,1
9,1,86,11,1598,15,3,2,1,6,6,30,1,1
5,1,24,5,645,1,2,2,1,5,6,30,1,1
3,2,33,6,125,3,3,2,1,7,6,30,1,2
5,1,25,5,599,11,3,2,1,7,6,30,1,2
9,2,50,8,1198,12,3,3,1,4,6,30,2,2
9,2,63,9,1870,9,3,2,1,7,6,60,2,2
9,2,23,5,1360,10,2,1,1,4,6,20,1,1
5,1,74,10,1064,13,2,2,1,6,1,30,1,1
9,1,34,6,1490,9,2,1,1,2,6,60,2,1
9,2,21,5,995,11,3,1,1,5,6,30,2,2
9,2,31,6,1995,4,3,2,2,5,6,60,2,2
9,2,38,7,1461,3,3,2,2,5,6,60,2,2
9,1,57,9,1896,11,2,1,1,7,6,30,2,1
9,1,27,6,1398,7,3,3,1,6,3,50,2,1
9,1,51,8,1769,11,3,1,1,6,3,70,2,1
9,2,22,5,1398,6,3,1,1,2,3,70,2,2
9,1,29,6,1988,12,3,2,2,3,6,30,2,1
9,1,29,6,1988,12,3,2,2,3,6,30,2,1
9,2,21,5,1299,13,3,2,1,4,6,30,2,2
9,1,65,9,1956,4,3,1,1,5,6,30,2,2
9,1,58,9,1997,10,3,2,1,2,7,30,2,2
2,1,16,4,50,8,2,1,1,2,6,30,2,1
9,2,55,8,1598,14,3,2,1,2,6,60,2,2
9,2,62,9,996,3,3,2,1,6,3,70,2,2
19,1,55,8,1997,12,3,2,2,7,6,60,2,1
9,2,53,8,1598,1,3,2,2,6,6,60,2,2
9,2,53,8,1598,1,3,2,2,6,6,60,2,1
9,1,70,10,1248,3,3,2,1,7,6,30,2,1
9,1,61,9,2967,3,3,1,1,5,6,60,2,1
9,1,56,9,2179,5,2,1,1,2,6,30,2,1
9,2,28,6,1587,14,2,2,2,2,6,40,2,2
19,1,63,9,1997,10,2,2,2,2,6,40,2,1
9,2,23,5,1242,5,3,2,1,5,6,60,2,2
9,2,43,7,1587,19,3,1,3,4,6,30,2,2
9,2,43,7,1587,19,3,1,3,4,6,30,2,2
9,2,43,7,1587,19,3,1,3,4,6,30,2,1
9,2,60,9,1461,1,3,2,1,4,6,60,2,2
5,1,65,9,865,8,2,2,1,5,6,30,2,1
9,1,27,6,1896,10,3,1,1,7,6,60,2,1
5,1,48,8,649,17,3,2,1,7,6,30,2,1
9,1,27,6,1229,5,3,1,1,2,6,60,2,1
3,1,43,7,124,10,3,2,1,4,1,30,2,1
9,2,27,6,1124,13,3,1,1,6,6,60,2,2
9,1,24,5,1596,15,3,1,2,3,6,60,2,1
9,1,24,5,1596,15,3,1,2,3,6,60,2,2
9,2,19,4,1149,3,3,2,2,6,7,30,2,2
9,2,19,4,1149,3,3,2,2,6,7,30,2,1
9,2,34,6,1596,6,3,2,1,6,6,60,2,2
9,2,44,7,1998,10,3,2,1,3,6,60,2,2
9,1,68,10,1298,13,3,2,2,3,6,60,2,1
9,1,70,10,1995,8,3,3,1,3,6,60,2,1
9,1,56,9,1360,13,3,1,2,6,6,60,2,1
9,1,56,9,1360,13,3,1,2,6,6,60,2,1
9,2,33,6,1596,10,3,2,1,5,6,30,2,2
9,1,24,5,998,11,3,2,2,5,6,60,2,1
9,2,63,9,2494,3,3,1,1,2,3,70,2,2
9,2,53,8,1461,13,3,1,2,3,6,30,2,2
